config_id,dico_layers,before,acc,mc_mean_probs,variance_predicted,variance_max,predictive_entropy_predicted,predictive_entropy_max,penalties
67,{'fc1': 0.7},False,0.7195000052452087,0.09999999403953552,0.09873983263969421,0.03820432722568512,0.4791853427886963,0.6356198191642761,"{'variance_predicted': {'penalty_isotone': np.float64(0.008399295496466765), 'penalty_rearrangement': np.float64(0.010020274188308198)}, 'variance_max': {'penalty_isotone': np.float64(4.050264007860801e-05), 'penalty_rearrangement': np.float64(4.240061181847265e-05)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.00616591125475022), 'penalty_rearrangement': np.float64(0.007035184199304164)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.047086581228360264), 'penalty_rearrangement': np.float64(0.07443817392266891)}}"
68,{'fc1': 0.8},True,0.699400007724762,0.09999999403953552,0.10361874848604202,0.03604355826973915,0.47107231616973877,0.628931999206543,"{'variance_predicted': {'penalty_isotone': np.float64(0.00895785489973718), 'penalty_rearrangement': np.float64(0.009521469644033808)}, 'variance_max': {'penalty_isotone': np.float64(1.609622928897692e-05), 'penalty_rearrangement': np.float64(1.5493200525989723e-05)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.007926113560087501), 'penalty_rearrangement': np.float64(0.008193222979628649)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.0693804138314307), 'penalty_rearrangement': np.float64(0.12132147855642109)}}"
69,{'fc1': 0.8},False,0.7037999629974365,0.09999999403953552,0.09636697918176651,0.04043680429458618,0.4405519962310791,0.6205002665519714,"{'variance_predicted': {'penalty_isotone': np.float64(0.00768117540061845), 'penalty_rearrangement': np.float64(0.01019183323636653)}, 'variance_max': {'penalty_isotone': np.float64(0.00011407248316808843), 'penalty_rearrangement': np.float64(0.00011407248316808847)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.00740917477531668), 'penalty_rearrangement': np.float64(0.01213034997273908)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.10371098407149154), 'penalty_rearrangement': np.float64(0.2859044195437206)}}"
70,{'fc1': 0.9},True,0.6450999975204468,0.09999999403953552,0.09930961579084396,0.03265755996108055,0.4156494438648224,0.5946668982505798,"{'variance_predicted': {'penalty_isotone': np.float64(0.006413146898486623), 'penalty_rearrangement': np.float64(0.012536134896926732)}, 'variance_max': {'penalty_isotone': np.float64(2.1893470978116887e-05), 'penalty_rearrangement': np.float64(2.8264199947422313e-05)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.006149059668058694), 'penalty_rearrangement': np.float64(0.009360745226198255)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.09464275048001995), 'penalty_rearrangement': np.float64(0.2044702143456674)}}"
71,{'fc1': 0.9},False,0.6276999711990356,0.09999999403953552,0.08139407634735107,0.057860568165779114,0.38087522983551025,0.5522319078445435,"{'variance_predicted': {'penalty_isotone': np.float64(0.003725842966389475), 'penalty_rearrangement': np.float64(0.00881567715164751)}, 'variance_max': {'penalty_isotone': np.float64(0.0007986185347557991), 'penalty_rearrangement': np.float64(0.0027900465957853156)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.002917264212817905), 'penalty_rearrangement': np.float64(0.006251864925949034)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.08798133758171583), 'penalty_rearrangement': np.float64(0.1954179852577899)}}"
72,"{'conv1': 0.1, 'conv2': 0.1}",True,0.7267999649047852,0.09999999403953552,0.07395409792661667,0.031152306124567986,0.5153306722640991,0.5943440198898315,"{'variance_predicted': {'penalty_isotone': np.float64(0.010432815505738012), 'penalty_rearrangement': np.float64(0.014740875379921515)}, 'variance_max': {'penalty_isotone': np.float64(0.00517688820376344), 'penalty_rearrangement': np.float64(0.005929908815684383)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.0006446452105623479), 'penalty_rearrangement': np.float64(0.00150657863756433)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(6.495298743828405e-05), 'penalty_rearrangement': np.float64(7.916907049789779e-05)}}"
73,"{'conv1': 0.1, 'conv2': 0.1}",False,0.7245999574661255,0.09999999403953552,0.06718431413173676,0.029451420530676842,0.5072494745254517,0.5744193196296692,"{'variance_predicted': {'penalty_isotone': np.float64(0.0016332919365078889), 'penalty_rearrangement': np.float64(0.0017025669187996479)}, 'variance_max': {'penalty_isotone': np.float64(0.00038066331192687056), 'penalty_rearrangement': np.float64(0.000634757400483498)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.0004185002391088177), 'penalty_rearrangement': np.float64(0.0005155962958043965)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(1.060058652575928e-05), 'penalty_rearrangement': np.float64(1.0600586525759278e-05)}}"
74,"{'conv1': 0.2, 'conv2': 0.2}",True,0.7021999955177307,0.09999999403953552,0.08979600667953491,0.038441870361566544,0.5025184154510498,0.6370162963867188,"{'variance_predicted': {'penalty_isotone': np.float64(0.0111155791582236), 'penalty_rearrangement': np.float64(0.01431429690680146)}, 'variance_max': {'penalty_isotone': np.float64(0.009990156197163008), 'penalty_rearrangement': np.float64(0.013699378747789533)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.006716706073595864), 'penalty_rearrangement': np.float64(0.011146092242087745)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.01988354731306596), 'penalty_rearrangement': np.float64(0.029954034526699577)}}"
75,"{'conv1': 0.2, 'conv2': 0.2}",False,0.698199987411499,0.09999999403953552,0.08849086612462997,0.03678072243928909,0.5120763778686523,0.629898726940155,"{'variance_predicted': {'penalty_isotone': np.float64(0.007551263209743167), 'penalty_rearrangement': np.float64(0.008360064224140191)}, 'variance_max': {'penalty_isotone': np.float64(0.0005021737576102948), 'penalty_rearrangement': np.float64(0.0005974096151092384)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.00372058028397491), 'penalty_rearrangement': np.float64(0.004928040653592701)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.00605255358219527), 'penalty_rearrangement': np.float64(0.008683949415668916)}}"
76,"{'conv1': 0.3, 'conv2': 0.3}",True,0.6442999839782715,0.09999999403953552,0.0906289741396904,0.04050806909799576,0.47000911831855774,0.6270415186882019,"{'variance_predicted': {'penalty_isotone': np.float64(0.007686917058634267), 'penalty_rearrangement': np.float64(0.007671107795129752)}, 'variance_max': {'penalty_isotone': np.float64(0.009943972383118092), 'penalty_rearrangement': np.float64(0.014319341715371291)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.0082930790043485), 'penalty_rearrangement': np.float64(0.009186837208732966)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.07736543575708386), 'penalty_rearrangement': np.float64(0.137523333734805)}}"
77,"{'conv1': 0.3, 'conv2': 0.3}",False,0.6442999839782715,0.09999999403953552,0.09126366674900055,0.03904210031032562,0.478745698928833,0.6328180432319641,"{'variance_predicted': {'penalty_isotone': np.float64(0.007733290703423866), 'penalty_rearrangement': np.float64(0.0090625565090803)}, 'variance_max': {'penalty_isotone': np.float64(0.00029392404483176806), 'penalty_rearrangement': np.float64(0.00041877326166842466)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.008136336598323078), 'penalty_rearrangement': np.float64(0.011807633633632178)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.055774181311068885), 'penalty_rearrangement': np.float64(0.08580898177527488)}}"
78,"{'conv1': 0.4, 'conv2': 0.4}",True,0.5473999977111816,0.09999999403953552,0.08596456795930862,0.04218302667140961,0.4327969253063202,0.6006412506103516,"{'variance_predicted': {'penalty_isotone': np.float64(0.004106004180516482), 'penalty_rearrangement': np.float64(0.004081671941930825)}, 'variance_max': {'penalty_isotone': np.float64(0.003628533948571126), 'penalty_rearrangement': np.float64(0.005833146386450359)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.004451884646375959), 'penalty_rearrangement': np.float64(0.005631953685337474)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.0721790800946384), 'penalty_rearrangement': np.float64(0.1463224057707003)}}"
79,"{'conv1': 0.4, 'conv2': 0.4}",False,0.5636999607086182,0.09999999403953552,0.09234963357448578,0.038991883397102356,0.4544331431388855,0.6158782839775085,"{'variance_predicted': {'penalty_isotone': np.float64(0.005179863488938063), 'penalty_rearrangement': np.float64(0.005341729577456556)}, 'variance_max': {'penalty_isotone': np.float64(0.00015059036193400214), 'penalty_rearrangement': np.float64(0.0001662299449026075)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.005770134080262996), 'penalty_rearrangement': np.float64(0.006013808174942826)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.07050879351901303), 'penalty_rearrangement': np.float64(0.14824719580182533)}}"
80,"{'conv1': 0.5, 'conv2': 0.5}",True,0.4276999831199646,0.09999999403953552,0.08271556347608566,0.045189883559942245,0.4080815315246582,0.5752542018890381,"{'variance_predicted': {'penalty_isotone': np.float64(0.003286609377269601), 'penalty_rearrangement': np.float64(0.002909486101169104)}, 'variance_max': {'penalty_isotone': np.float64(0.005548017856887589), 'penalty_rearrangement': np.float64(0.012075422990834177)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.0033757232876399815), 'penalty_rearrangement': np.float64(0.003183877630752112)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.04923162253104209), 'penalty_rearrangement': np.float64(0.08871199427961082)}}"
81,"{'conv1': 0.5, 'conv2': 0.5}",False,0.45089998841285706,0.09999999403953552,0.09054607152938843,0.03777306526899338,0.4259103536605835,0.5950806736946106,"{'variance_predicted': {'penalty_isotone': np.float64(0.00418380033566706), 'penalty_rearrangement': np.float64(0.004828312779631338)}, 'variance_max': {'penalty_isotone': np.float64(0.0002594127923672171), 'penalty_rearrangement': np.float64(0.00035478608071650444)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.004201032448460699), 'penalty_rearrangement': np.float64(0.004389294135229057)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.04674721447632602), 'penalty_rearrangement': np.float64(0.11545282797005134)}}"
82,"{'conv1': 0.6, 'conv2': 0.6}",True,0.2935999929904938,0.09999999403953552,0.07889002561569214,0.050823017954826355,0.3909732699394226,0.5603585243225098,"{'variance_predicted': {'penalty_isotone': np.float64(0.0015780395839446128), 'penalty_rearrangement': np.float64(0.0024655090401534056)}, 'variance_max': {'penalty_isotone': np.float64(0.0018066896524549555), 'penalty_rearrangement': np.float64(0.016175265285056827)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.0023369567737249104), 'penalty_rearrangement': np.float64(0.005300720588794485)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.025714740135727398), 'penalty_rearrangement': np.float64(0.09908733908974558)}}"
83,"{'conv1': 0.6, 'conv2': 0.6}",False,0.3407999873161316,0.09999999403953552,0.09186481684446335,0.03580163046717644,0.4104918837547302,0.5809946060180664,"{'variance_predicted': {'penalty_isotone': np.float64(0.002854930114457188), 'penalty_rearrangement': np.float64(0.003250456904300057)}, 'variance_max': {'penalty_isotone': np.float64(0.0010566795924384172), 'penalty_rearrangement': np.float64(0.003563127023338762)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.002749875804396805), 'penalty_rearrangement': np.float64(0.0035033141886701806)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.03248156376871411), 'penalty_rearrangement': np.float64(0.10917049950826038)}}"
84,"{'conv1': 0.7, 'conv2': 0.7}",True,0.19409999251365662,0.09999998658895493,0.07571125030517578,0.05807504802942276,0.3898211717605591,0.5559128522872925,"{'variance_predicted': {'penalty_isotone': np.float64(0.0010949711236152774), 'penalty_rearrangement': np.float64(0.0014221325471160046)}, 'variance_max': {'penalty_isotone': np.float64(0.0010325688323386502), 'penalty_rearrangement': np.float64(0.006079686970147078)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.0015148602228629798), 'penalty_rearrangement': np.float64(0.002058708563181223)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.02221945484614786), 'penalty_rearrangement': np.float64(0.055458284094609366)}}"
85,"{'conv1': 0.7, 'conv2': 0.7}",False,0.24239999055862427,0.09999999403953552,0.09423734992742538,0.033762793987989426,0.39982566237449646,0.5750406384468079,"{'variance_predicted': {'penalty_isotone': np.float64(0.001382625982096222), 'penalty_rearrangement': np.float64(0.0014924892118918995)}, 'variance_max': {'penalty_isotone': np.float64(0.008459899673957931), 'penalty_rearrangement': np.float64(0.02577430184789996)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.0016408799191075922), 'penalty_rearrangement': np.float64(0.004626946246640868)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.024934163465083), 'penalty_rearrangement': np.float64(0.035017308095973566)}}"
86,"{'conv1': 0.8, 'conv2': 0.8}",True,0.15699999034404755,0.09999999403953552,0.0703393965959549,0.06679973006248474,0.4038218855857849,0.5508912205696106,"{'variance_predicted': {'penalty_isotone': np.float64(0.0014641640116136298), 'penalty_rearrangement': np.float64(0.005737725012759824)}, 'variance_max': {'penalty_isotone': np.float64(0.002386025527894609), 'penalty_rearrangement': np.float64(0.018274492401212893)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.001802312815376316), 'penalty_rearrangement': np.float64(0.01726506385619559)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.015994487593432603), 'penalty_rearrangement': np.float64(0.05410395577740845)}}"
87,"{'conv1': 0.8, 'conv2': 0.8}",False,0.1753999888896942,0.09999999403953552,0.09755971282720566,0.036484748125076294,0.3984333872795105,0.5746387839317322,"{'variance_predicted': {'penalty_isotone': np.float64(0.0014841201302101868), 'penalty_rearrangement': np.float64(0.002293929489200876)}, 'variance_max': {'penalty_isotone': np.float64(0.013524999173163845), 'penalty_rearrangement': np.float64(0.022946785789785193)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.0014152828149463631), 'penalty_rearrangement': np.float64(0.004011179447927473)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.01380729141984058), 'penalty_rearrangement': np.float64(0.047993815341068384)}}"
88,"{'conv1': 0.9, 'conv2': 0.9}",True,0.1297999918460846,0.09999999403953552,0.05711528658866882,0.06909547001123428,0.4558505713939667,0.5455722808837891,"{'variance_predicted': {'penalty_isotone': np.float64(0.002722888465839074), 'penalty_rearrangement': np.float64(0.00982965067372451)}, 'variance_max': {'penalty_isotone': np.float64(0.001339126568742512), 'penalty_rearrangement': np.float64(0.015978466039128794)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.0035571607740555703), 'penalty_rearrangement': np.float64(0.02393503348772552)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.01807279148832217), 'penalty_rearrangement': np.float64(0.05577324412865612)}}"
89,"{'conv1': 0.9, 'conv2': 0.9}",False,0.13509999215602875,0.09999999403953552,0.084187813103199,0.06560990959405899,0.392488956451416,0.5631958842277527,"{'variance_predicted': {'penalty_isotone': np.float64(0.0023900768203353835), 'penalty_rearrangement': np.float64(0.020910953420275668)}, 'variance_max': {'penalty_isotone': np.float64(0.003456484846080021), 'penalty_rearrangement': np.float64(0.029907847703811004)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.0015959929808341989), 'penalty_rearrangement': np.float64(0.01646121066390871)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.009248416747692988), 'penalty_rearrangement': np.float64(0.02435988027116435)}}"
90,"{'conv1': 0.1, 'conv3': 0.1}",True,0.7277999520301819,0.09999999403953552,0.06279931217432022,0.027661455795168877,0.5015255808830261,0.5616549849510193,"{'variance_predicted': {'penalty_isotone': np.float64(0.0049045234041276975), 'penalty_rearrangement': np.float64(0.0075853175824159005)}, 'variance_max': {'penalty_isotone': np.float64(0.001490122043531914), 'penalty_rearrangement': np.float64(0.0016321656259612428)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.003010799343638699), 'penalty_rearrangement': np.float64(0.01101128530155572)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(4.325829408337718e-05), 'penalty_rearrangement': np.float64(4.821910762504891e-05)}}"
91,"{'conv1': 0.1, 'conv3': 0.1}",False,0.7247999906539917,0.09999999403953552,0.06282399594783783,0.02812093496322632,0.49967288970947266,0.5617674589157104,"{'variance_predicted': {'penalty_isotone': np.float64(0.0006301649305986219), 'penalty_rearrangement': np.float64(0.00131184203233358)}, 'variance_max': {'penalty_isotone': np.float64(0.00016700491945659132), 'penalty_rearrangement': np.float64(0.00020779829535517752)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.0009437539252961727), 'penalty_rearrangement': np.float64(0.004497456879663174)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(2.6048291764593583e-05), 'penalty_rearrangement': np.float64(4.219775017814603e-05)}}"
92,"{'conv1': 0.2, 'conv3': 0.2}",True,0.7145000100135803,0.09999999403953552,0.08670816570520401,0.036749035120010376,0.5122197270393372,0.624245285987854,"{'variance_predicted': {'penalty_isotone': np.float64(0.010127822238534288), 'penalty_rearrangement': np.float64(0.03788830356047815)}, 'variance_max': {'penalty_isotone': np.float64(0.0035870852431456254), 'penalty_rearrangement': np.float64(0.004151296757919049)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.0014587710129207272), 'penalty_rearrangement': np.float64(0.019609379446792523)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(9.772150576575714e-05), 'penalty_rearrangement': np.float64(0.0001731003680155362)}}"
93,"{'conv1': 0.2, 'conv3': 0.2}",False,0.7159000039100647,0.09999999403953552,0.08659309893846512,0.036377716809511185,0.5121830701828003,0.6233609914779663,"{'variance_predicted': {'penalty_isotone': np.float64(0.009143247215773639), 'penalty_rearrangement': np.float64(0.00978327784478904)}, 'variance_max': {'penalty_isotone': np.float64(0.0008541888484207572), 'penalty_rearrangement': np.float64(0.0011415534656866507)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.002599918238402835), 'penalty_rearrangement': np.float64(0.003750628021517177)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.0026348402450470723), 'penalty_rearrangement': np.float64(0.0031855545303829716)}}"
94,"{'conv1': 0.3, 'conv3': 0.3}",True,0.6807000041007996,0.09999999403953552,0.09274672716856003,0.040152471512556076,0.4878355860710144,0.636288046836853,"{'variance_predicted': {'penalty_isotone': np.float64(0.009119920251688283), 'penalty_rearrangement': np.float64(0.009661179023364759)}, 'variance_max': {'penalty_isotone': np.float64(0.0036384642200435746), 'penalty_rearrangement': np.float64(0.004451613613417384)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.007729611679538563), 'penalty_rearrangement': np.float64(0.009911077327870003)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.04793751854589285), 'penalty_rearrangement': np.float64(0.07415197777290695)}}"
95,"{'conv1': 0.3, 'conv3': 0.3}",False,0.6965000033378601,0.09999999403953552,0.09216119349002838,0.03914748877286911,0.48412513732910156,0.6343465447425842,"{'variance_predicted': {'penalty_isotone': np.float64(0.008961832611169401), 'penalty_rearrangement': np.float64(0.00946006634969203)}, 'variance_max': {'penalty_isotone': np.float64(0.00034879935352843976), 'penalty_rearrangement': np.float64(0.0003548042355875718)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.007657117798178129), 'penalty_rearrangement': np.float64(0.00822556066935911)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.05053557660507628), 'penalty_rearrangement': np.float64(0.07619540988023303)}}"
96,"{'conv1': 0.4, 'conv3': 0.4}",True,0.6110999584197998,0.09999999403953552,0.09209012240171432,0.041902005672454834,0.4545042812824249,0.62077397108078,"{'variance_predicted': {'penalty_isotone': np.float64(0.007093205300008961), 'penalty_rearrangement': np.float64(0.007668238713479303)}, 'variance_max': {'penalty_isotone': np.float64(0.0021286528504038467), 'penalty_rearrangement': np.float64(0.0025016275203454475)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.007473348956290775), 'penalty_rearrangement': np.float64(0.00819065199367733)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.08183051700310284), 'penalty_rearrangement': np.float64(0.14693588025947446)}}"
97,"{'conv1': 0.4, 'conv3': 0.4}",False,0.6532999873161316,0.09999999403953552,0.09124688804149628,0.039957184344530106,0.4504256844520569,0.6166417002677917,"{'variance_predicted': {'penalty_isotone': np.float64(0.007194792388331637), 'penalty_rearrangement': np.float64(0.00824437501409429)}, 'variance_max': {'penalty_isotone': np.float64(0.00013563477343200424), 'penalty_rearrangement': np.float64(0.00016969580308138027)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.006948151413633182), 'penalty_rearrangement': np.float64(0.0076325164968249395)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.08892225802097393), 'penalty_rearrangement': np.float64(0.27062177598431775)}}"
98,"{'conv1': 0.5, 'conv3': 0.5}",True,0.5163999795913696,0.09999999403953552,0.08866330981254578,0.044455792754888535,0.42310652136802673,0.5947235226631165,"{'variance_predicted': {'penalty_isotone': np.float64(0.005042369681427503), 'penalty_rearrangement': np.float64(0.005300264076437851)}, 'variance_max': {'penalty_isotone': np.float64(0.0007468941509008782), 'penalty_rearrangement': np.float64(0.0010818409747442995)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.004777612633307787), 'penalty_rearrangement': np.float64(0.005099109834915339)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.07367924877407643), 'penalty_rearrangement': np.float64(0.18100179298874486)}}"
99,"{'conv1': 0.5, 'conv3': 0.5}",False,0.5888999700546265,0.09999999403953552,0.08686280250549316,0.0390116386115551,0.4130813479423523,0.583662748336792,"{'variance_predicted': {'penalty_isotone': np.float64(0.004037842144768772), 'penalty_rearrangement': np.float64(0.004230845345066233)}, 'variance_max': {'penalty_isotone': np.float64(0.00011950657377730946), 'penalty_rearrangement': np.float64(0.0001338628057032322)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.003706855461337481), 'penalty_rearrangement': np.float64(0.0036850508922853346)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.0750998819524889), 'penalty_rearrangement': np.float64(0.2126690544258443)}}"
100,"{'conv1': 0.6, 'conv3': 0.6}",True,0.4189999997615814,0.09999999403953552,0.08373504877090454,0.04955240339040756,0.3994635045528412,0.5652198195457458,"{'variance_predicted': {'penalty_isotone': np.float64(0.003575846326961235), 'penalty_rearrangement': np.float64(0.010913485607931038)}, 'variance_max': {'penalty_isotone': np.float64(0.0018989263127580625), 'penalty_rearrangement': np.float64(0.004817364600768321)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.0033558788964667225), 'penalty_rearrangement': np.float64(0.010681547777799227)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.05454115140149596), 'penalty_rearrangement': np.float64(0.14827152455297773)}}"
101,"{'conv1': 0.6, 'conv3': 0.6}",False,0.4952999949455261,0.09999999403953552,0.08486716449260712,0.037072911858558655,0.3872232735157013,0.5471429824829102,"{'variance_predicted': {'penalty_isotone': np.float64(0.0023739717271850343), 'penalty_rearrangement': np.float64(0.0021846699409012247)}, 'variance_max': {'penalty_isotone': np.float64(0.0005960853276508339), 'penalty_rearrangement': np.float64(0.0007288879443473606)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.0026586854796368984), 'penalty_rearrangement': np.float64(0.0026297314579974847)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.05332232745689779), 'penalty_rearrangement': np.float64(0.18695097970759253)}}"
102,"{'conv1': 0.7, 'conv3': 0.7}",True,0.31520000100135803,0.09999999403953552,0.0787590891122818,0.058790795505046844,0.3867762088775635,0.5369388461112976,"{'variance_predicted': {'penalty_isotone': np.float64(0.0027577339012056635), 'penalty_rearrangement': np.float64(0.0038839597245559085)}, 'variance_max': {'penalty_isotone': np.float64(0.004802993293317367), 'penalty_rearrangement': np.float64(0.037915490725586413)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.0026127142800669474), 'penalty_rearrangement': np.float64(0.0037325716315986406)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.04186221518105287), 'penalty_rearrangement': np.float64(0.08246075320815324)}}"
103,"{'conv1': 0.7, 'conv3': 0.7}",False,0.375900000333786,0.09999999403953552,0.08312614262104034,0.03458293527364731,0.36538535356521606,0.5138183832168579,"{'variance_predicted': {'penalty_isotone': np.float64(0.00355884878781923), 'penalty_rearrangement': np.float64(0.061243684765700315)}, 'variance_max': {'penalty_isotone': np.float64(0.0011618469844246126), 'penalty_rearrangement': np.float64(0.0027748926614080544)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.002933773464929572), 'penalty_rearrangement': np.float64(0.022805020222842615)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.034735070877739936), 'penalty_rearrangement': np.float64(0.1086622513315868)}}"
104,"{'conv1': 0.8, 'conv3': 0.8}",True,0.2093999981880188,0.09999999403953552,0.07199620455503464,0.07102108001708984,0.38501453399658203,0.521877646446228,"{'variance_predicted': {'penalty_isotone': np.float64(0.0019195720258436532), 'penalty_rearrangement': np.float64(0.003751488400366268)}, 'variance_max': {'penalty_isotone': np.float64(0.0017689102564154497), 'penalty_rearrangement': np.float64(0.00541496330695574)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.0020443157390004933), 'penalty_rearrangement': np.float64(0.004171936890507595)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.03243241982426435), 'penalty_rearrangement': np.float64(0.07901623928493186)}}"
105,"{'conv1': 0.8, 'conv3': 0.8}",False,0.2547000050544739,0.09999999403953552,0.08149249106645584,0.034588899463415146,0.3478730320930481,0.4890454411506653,"{'variance_predicted': {'penalty_isotone': np.float64(0.001138865399835873), 'penalty_rearrangement': np.float64(0.0016680423555426856)}, 'variance_max': {'penalty_isotone': np.float64(0.004766840633755397), 'penalty_rearrangement': np.float64(0.06824606138680966)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.000829052610925238), 'penalty_rearrangement': np.float64(0.0009187492184047019)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.02690102362665481), 'penalty_rearrangement': np.float64(0.0657842702377574)}}"
106,"{'conv1': 0.9, 'conv3': 0.9}",True,0.15799999237060547,0.09999999403953552,0.06087527796626091,0.08432412892580032,0.4040946066379547,0.5096884369850159,"{'variance_predicted': {'penalty_isotone': np.float64(0.002813909438208403), 'penalty_rearrangement': np.float64(0.03411135037627278)}, 'variance_max': {'penalty_isotone': np.float64(0.0013229001297038203), 'penalty_rearrangement': np.float64(0.015029020928175088)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.0024283479519088412), 'penalty_rearrangement': np.float64(0.02486785735272048)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.016854704248002478), 'penalty_rearrangement': np.float64(0.07906699944833662)}}"
107,"{'conv1': 0.9, 'conv3': 0.9}",False,0.1621999889612198,0.09999999403953552,0.07655642926692963,0.06091313809156418,0.34379664063453674,0.4719723165035248,"{'variance_predicted': {'penalty_isotone': np.float64(0.0012745260139981713), 'penalty_rearrangement': np.float64(0.0021826668084487318)}, 'variance_max': {'penalty_isotone': np.float64(0.002547173279585361), 'penalty_rearrangement': np.float64(0.021957991197643297)}, 'predictive_entropy_predicted': {'penalty_isotone': np.float64(0.0012967673610639672), 'penalty_rearrangement': np.float64(0.002416766783355983)}, 'predictive_entropy_max': {'penalty_isotone': np.float64(0.015628601252769842), 'penalty_rearrangement': np.float64(0.07582514312567096)}}"
